name,cd_nom,lb_nom_key,label,regne
423109,423109,Acanthurus albipectoralis (#ref),Acanthurus albipectoralis (#ref){423109},Animalia
558544,558544,Acanthurus aliala,Acanthurus aliala{558544},Animalia
558545,558545,Acanthurus altivelis,Acanthurus altivelis{558545},Animalia
558546,558546,Acanthurus argenteus,Acanthurus argenteus{558546},Animalia
558547,558547,Acanthurus armiger,Acanthurus armiger{558547},Animalia
558548,558548,Acanthurus aterrimus,Acanthurus aterrimus{558548},Animalia
558549,558549,Acanthurus atramentatus,Acanthurus atramentatus{558549},Animalia
651548,651548,Acanthurus auranticavus (#ref),Acanthurus auranticavus (#ref){651548},Animalia
553920,553920,Acanthurus aurolineatus,Acanthurus aurolineatus{553920},Animalia
423110,423110,Acanthurus bahianus (#ref),Acanthurus bahianus (#ref){423110},Animalia
651549,651549,Acanthurus bariene (#ref),Acanthurus bariene (#ref){651549},Animalia
680539,680539,Acanthurus bicommatus,Acanthurus bicommatus{680539},Animalia
558550,558550,Acanthurus bipunctatus,Acanthurus bipunctatus{558550},Animalia
549699,549699,Acanthurus bleekeri,Acanthurus bleekeri{549699},Animalia
423111,423111,Acanthurus blochii (#ref),Acanthurus blochii (#ref){423111},Animalia
558551,558551,Acanthurus brevis,Acanthurus brevis{558551},Animalia
558552,558552,Acanthurus broussonnetii,Acanthurus broussonnetii{558552},Animalia
588733,588733,Acanthurus caeruleus,Acanthurus caeruleus{588733},Animalia
558553,558553,Acanthurus celebicus,Acanthurus celebicus{558553},Animalia
588731,588731,Acanthurus chirurgicus,Acanthurus chirurgicus{588731},Animalia
423112,423112,Acanthurus chirurgus (#ref),Acanthurus chirurgus (#ref){423112},Animalia
558554,558554,Acanthurus chrysosoma,Acanthurus chrysosoma{558554},Animalia
423113,423113,Acanthurus coeruleus (#ref),Acanthurus coeruleus (#ref){423113},Animalia
588732,588732,Acanthurus coerulus,Acanthurus coerulus{588732},Animalia
558555,558555,Acanthurus crestonis,Acanthurus crestonis{558555},Animalia
558556,558556,Acanthurus ctenodon,Acanthurus ctenodon{558556},Animalia
680534,680534,Acanthurus delisiani,Acanthurus delisiani{680534},Animalia
680535,680535,Acanthurus delisianus,Acanthurus delisianus{680535},Animalia
704480,704480,Acanthurus desjardinii,Acanthurus desjardinii{704480},Animalia
588735,588735,Acanthurus dussumiere,Acanthurus dussumiere{588735},Animalia
423114,423114,Acanthurus dussumieri (#ref),Acanthurus dussumieri (#ref){423114},Animalia
588736,588736,Acanthurus dussumierri,Acanthurus dussumierri{588736},Animalia
558557,558557,Acanthurus eparei,Acanthurus eparei{558557},Animalia
558558,558558,Acanthurus flavescens,Acanthurus flavescens{558558},Animalia
558559,558559,Acanthurus flavoguttatus,Acanthurus flavoguttatus{558559},Animalia
549697,549697,Acanthurus fuliginosus,Acanthurus fuliginosus{549697},Animalia
558560,558560,Acanthurus fuscus,Acanthurus fuscus{558560},Animalia
652015,652015,Acanthurus gahhm (#ref),Acanthurus gahhm (#ref){652015},Animalia
652016,652016,Acanthurus gahm,Acanthurus gahm{652016},Animalia
565658,565658,Acanthurus gahm nigricauda,Acanthurus gahm nigricauda{565658},Animalia
688458,688458,Acanthurus gemmatus,Acanthurus gemmatus{688458},Animalia
588738,588738,Acanthurus glaucoparecius,Acanthurus glaucoparecius{588738},Animalia
558890,558890,Acanthurus glaucopareius,Acanthurus glaucopareius{558890},Animalia
651623,651623,Acanthurus grammoptilus (#ref),Acanthurus grammoptilus (#ref){651623},Animalia
423091,423091,Acanthurus guttatus (#ref),Acanthurus guttatus (#ref){423091},Animalia
588734,588734,Acanthurus heliodes,Acanthurus heliodes{588734},Animalia
558713,558713,Acanthurus hepatus,Acanthurus hepatus{558713},Animalia
558714,558714,Acanthurus hirudo,Acanthurus hirudo{558714},Animalia
558715,558715,Acanthurus humeralis,Acanthurus humeralis{558715},Animalia
558716,558716,Acanthurus ketlitzii,Acanthurus ketlitzii{558716},Animalia
588745,588745,Acanthurus kettlitzii,Acanthurus kettlitzii{588745},Animalia
677044,677044,Acanthurus kingii,Acanthurus kingii{677044},Animalia
558717,558717,Acanthurus lamarrii,Acanthurus lamarrii{558717},Animalia
423094,423094,Acanthurus leucopareius (#ref),Acanthurus leucopareius (#ref){423094},Animalia
616903,616903,Acanthurus leucosternon (#ref),Acanthurus leucosternon (#ref){616903},Animalia
680538,680538,Acanthurus leucosternum,Acanthurus leucosternum{680538},Animalia
423095,423095,Acanthurus lineatus (#ref),Acanthurus lineatus (#ref){423095},Animalia
549698,549698,Acanthurus lineolatus,Acanthurus lineolatus{549698},Animalia
558718,558718,Acanthurus lituratus,Acanthurus lituratus{558718},Animalia
715483,715483,Acanthurus maculiceps (#ref),Acanthurus maculiceps (#ref){715483},Animalia
558719,558719,Acanthurus marginatus,Acanthurus marginatus{558719},Animalia
423096,423096,Acanthurus mata (#ref),Acanthurus mata (#ref){423096},Animalia
558720,558720,Acanthurus matoides,Acanthurus matoides{558720},Animalia
423097,423097,Acanthurus nigricans (#ref),Acanthurus nigricans (#ref){423097},Animalia
423098,423098,Acanthurus nigricauda (#ref),Acanthurus nigricauda (#ref){423098},Animalia
588739,588739,Acanthurus nigricaudus,Acanthurus nigricaudus{588739},Animalia
423099,423099,Acanthurus nigrofuscus (#ref),Acanthurus nigrofuscus (#ref){423099},Animalia
423100,423100,Acanthurus nigroris (#ref),Acanthurus nigroris (#ref){423100},Animalia
558721,558721,Acanthurus nigros,Acanthurus nigros{558721},Animalia
423120,423120,Acanthurus nubilus (#ref),Acanthurus nubilus (#ref){423120},Animalia
677045,677045,Acanthurus nummifer,Acanthurus nummifer{677045},Animalia
423121,423121,Acanthurus olivaceus (#ref),Acanthurus olivaceus (#ref){423121},Animalia
558722,558722,Acanthurus pentazona,Acanthurus pentazona{558722},Animalia
558723,558723,Acanthurus philippinus,Acanthurus philippinus{558723},Animalia
558724,558724,Acanthurus phlebotomus,Acanthurus phlebotomus{558724},Animalia
680540,680540,Acanthurus plagiatus,Acanthurus plagiatus{680540},Animalia
423122,423122,Acanthurus polyzona (#ref),Acanthurus polyzona (#ref){423122},Animalia
423123,423123,Acanthurus pyroferus (#ref),Acanthurus pyroferus (#ref){423123},Animalia
558725,558725,Acanthurus rasi,Acanthurus rasi{558725},Animalia
188718,188718,Acanthurus (#ref),Acanthurus (#ref){188718},Animalia
558726,558726,Acanthurus reticulatus,Acanthurus reticulatus{558726},Animalia
615323,615323,Acanthurus reversus (#ref),Acanthurus reversus (#ref){615323},Animalia
558727,558727,Acanthurus rostratus,Acanthurus rostratus{558727},Animalia
558728,558728,Acanthurus rubropunctatus,Acanthurus rubropunctatus{558728},Animalia
558729,558729,Acanthurus ruppelii,Acanthurus ruppelii{558729},Animalia
558730,558730,Acanthurus scopas,Acanthurus scopas{558730},Animalia
558731,558731,Acanthurus striatus,Acanthurus striatus{558731},Animalia
558732,558732,Acanthurus strigosus,Acanthurus strigosus{558732},Animalia
558733,558733,Acanthurus subarmatus,Acanthurus subarmatus{558733},Animalia
558734,558734,Acanthurus suillus,Acanthurus suillus{558734},Animalia
680541,680541,Acanthurus tennenti,Acanthurus tennenti{680541},Animalia
616904,616904,Acanthurus tennentii (#ref),Acanthurus tennentii (#ref){616904},Animalia
558735,558735,Acanthurus theuthis,Acanthurus theuthis{558735},Animalia
423124,423124,Acanthurus thompsoni (#ref),Acanthurus thompsoni (#ref){423124},Animalia
558736,558736,Acanthurus tractus,Acanthurus tractus{558736},Animalia
588742,588742,Acanthurus triastegus,Acanthurus triastegus{588742},Animalia
533844,533844,Acanthurus triostegus marquesensis,Acanthurus triostegus marquesensis{533844},Animalia
565656,565656,Acanthurus triostegus polyzona,Acanthurus triostegus polyzona{565656},Animalia
423125,423125,Acanthurus triostegus (#ref),Acanthurus triostegus (#ref){423125},Animalia
565657,565657,Acanthurus triostegus sandvicensis,Acanthurus triostegus sandvicensis{565657},Animalia
588741,588741,Acanthurus triostegust,Acanthurus triostegust{588741},Animalia
533845,533845,Acanthurus triostegus triostegus,Acanthurus triostegus triostegus{533845},Animalia
558737,558737,Acanthurus undulatus,Acanthurus undulatus{558737},Animalia
558738,558738,Acanthurus unicornis,Acanthurus unicornis{558738},Animalia
558739,558739,Acanthurus velifer,Acanthurus velifer{558739},Animalia
558740,558740,Acanthurus violaceus,Acanthurus violaceus{558740},Animalia
558741,558741,Acanthurus vittatus,Acanthurus vittatus{558741},Animalia
558742,558742,Acanthurus weberi,Acanthurus weberi{558742},Animalia
423126,423126,Acanthurus xanthopterus (#ref),Acanthurus xanthopterus (#ref){423126},Animalia
558743,558743,Acanthurus zebra,Acanthurus zebra{558743},Animalia
611761,611761,Acanthus arboreus (#ref),Acanthus arboreus (#ref){611761},Plantae
671660,671660,Acanthus ilicifolius (#ref),Acanthus ilicifolius (#ref){671660},Plantae
79719,79719,Acanthus latifolius,Acanthus latifolius{79719},Plantae
79720,79720,Acanthus lusitanicus,Acanthus lusitanicus{79720},Plantae
79721,79721,Acanthus mollis (#ref),Acanthus mollis (#ref){79721},Plantae
130696,130696,Acanthus mollis subsp. mollis,Acanthus mollis subsp. mollis{130696},Plantae
188719,188719,Acanthus (#ref),Acanthus (#ref){188719},Plantae
79722,79722,Acanthus spinosissimus,Acanthus spinosissimus{79722},Plantae
79723,79723,Acanthus spinosus (#ref),Acanthus spinosus (#ref){79723},Plantae
79724,79724,Acanthus spinulosus,Acanthus spinulosus{79724},Plantae
589487,589487,Acantocybium solandri,Acantocybium solandri{589487},Animalia
546888,546888,Acantopsis taenia,Acantopsis taenia{546888},Animalia
639397,639397,Acantoxyura armata (#ref),Acantoxyura armata (#ref){639397},Animalia
639395,639395,Acantoxyura (#ref),Acantoxyura (#ref){639395},Animalia
639399,639399,Acantoxyura spinifera (#ref),Acantoxyura spinifera (#ref){639399},Animalia
720152,720152,Acaphyllisa limitata (#ref),Acaphyllisa limitata (#ref){720152},Animalia
201841,201841,Acaphyllisa (#ref),Acaphyllisa (#ref){201841},Animalia
777294,777294,Acara cognatus,Acara cognatus{777294},Animalia
777295,777295,Acara compressus,Acara compressus{777295},Animalia
777296,777296,Acara flavescens,Acara flavescens{777296},Animalia
777297,777297,Acara geayi,Acara geayi{777297},Animalia
777299,777299,Acara gronovii,Acara gronovii{777299},Animalia
777302,777302,Acara hyposticta,Acara hyposticta{777302},Animalia
579661,579661,Acara maronii,Acara maronii{579661},Animalia
777303,777303,Acara nassa,Acara nassa{777303},Animalia
58097,58097,Acaraospora cervina var. conspersa,Acaraospora cervina var. conspersa{58097},Fungi
188720,188720,Acaraospora (#ref),Acaraospora (#ref){188720},Fungi
238953,238953,Acarapis dorsalis (#ref),Acarapis dorsalis (#ref){238953},Animalia
238952,238952,Acarapis externus (#ref),Acarapis externus (#ref){238952},Animalia
201915,201915,Acarapis (#ref),Acarapis (#ref){201915},Animalia
238951,238951,Acarapis woodi (#ref),Acarapis woodi (#ref){238951},Animalia
777305,777305,Acara tetramerus,Acara tetramerus{777305},Animalia
777307,777307,Acara unicolor,Acara unicolor{777307},Animalia
669407,669407,Acar clathrata (#ref),Acar clathrata (#ref){669407},Animalia
460488,460488,Acar domingensis (#ref),Acar domingensis (#ref){460488},Animalia
576954,576954,Acar dubia digma,Acar dubia digma{576954},Animalia
576955,576955,Acar dubia kerma,Acar dubia kerma{576955},Animalia
607205,607205,Acar gradata (#ref),Acar gradata (#ref){607205},Animalia
571178,571178,Acar hawaiensis,Acar hawaiensis{571178},Animalia
777308,777308,Acarichthys geayi,Acarichthys geayi{777308},Animalia
183889,183889,Acaridae (#ref),Acaridae (#ref){183889},Animalia
188569,188569,Acaridei,Acaridei{188569},Animalia
571179,571179,Acar laysana,Acar laysana{571179},Animalia
79725,79725,Acarna cancellata,Acarna cancellata{79725},Plantae
79726,79726,Acarna gummifera,Acarna gummifera{79726},Plantae
522094,522094,Acarnidae (#ref),Acarnidae (#ref){522094},Animalia
644367,644367,Acarnus caledoniensis (#ref),Acarnus caledoniensis (#ref){644367},Animalia
359662,359662,Acarnus levii (#ref),Acarnus levii (#ref){359662},Animalia
549768,549768,Acarnus polytylus,Acarnus polytylus{549768},Animalia
653452,653452,Acarnus radovani (#ref),Acarnus radovani (#ref){653452},Animalia
188721,188721,Acarnus (#ref),Acarnus (#ref){188721},Animalia
552686,552686,Acarnus stelliferus,Acarnus stelliferus{552686},Animalia
674706,674706,Acarnus tener (#ref),Acarnus tener (#ref){674706},Animalia
697221,697221,Acarnus tenerus,Acarnus tenerus{697221},Animalia
71501,71501,Acarnus tortilis (#ref),Acarnus tortilis (#ref){71501},Animalia
384736,384736,Acarochelopodia delamarei (#ref),Acarochelopodia delamarei (#ref){384736},Animalia
352701,352701,Acarochelopodia (#ref),Acarochelopodia (#ref){352701},Animalia
384970,384970,Acaromantis minutus (#ref),Acaromantis minutus (#ref){384970},Animalia
352710,352710,Acaromantis (#ref),Acaromantis (#ref){352710},Animalia
201911,201911,Acaronemus (#ref),Acaronemus (#ref){201911},Animalia
238944,238944,Acaronemus tamaricis (#ref),Acaronemus tamaricis (#ref){238944},Animalia
423127,423127,Acaronia nassa (#ref),Acaronia nassa (#ref){423127},Animalia
417065,417065,Acaronia (#ref),Acaronia (#ref){417065},Animalia
777309,777309,Acaronia trimaculata,Acaronia trimaculata{777309},Animalia
183968,183968,Acaronychidae (#ref),Acaronychidae (#ref){183968},Animalia
660445,660445,Acarospora admissa (#ref),Acarospora admissa (#ref){660445},Fungi
665625,665625,Acarospora aequatula,Acarospora aequatula{665625},Fungi
665624,665624,Acarospora algerica,Acarospora algerica{665624},Fungi
58164,58164,Acarospora amphibola,Acarospora amphibola{58164},Fungi
58076,58076,Acarospora anomala (#ref),Acarospora anomala (#ref){58076},Fungi
665622,665622,Acarospora anziana,Acarospora anziana{665622},Fungi
58188,58188,Acarospora argillacea (#ref),Acarospora argillacea (#ref){58188},Fungi
665620,665620,Acarospora austriaca,Acarospora austriaca{665620},Fungi
58165,58165,Acarospora badiofusca (#ref),Acarospora badiofusca (#ref){58165},Fungi
58166,58166,Acarospora badiofusca subsp. badiofusca (#ref),Acarospora badiofusca subsp. badiofusca (#ref){58166},Fungi
58167,58167,Acarospora badiofusca subsp. badiorubra (#ref),Acarospora badiofusca subsp. badiorubra (#ref){58167},Fungi
58067,58067,Acarospora bullata (#ref),Acarospora bullata (#ref){58067},Fungi
665619,665619,Acarospora caesiocinerea,Acarospora caesiocinerea{665619},Fungi
665626,665626,Acarospora calcivora,Acarospora calcivora{665626},Fungi
665633,665633,Acarospora castanea,Acarospora castanea{665633},Fungi
665623,665623,Acarospora castanea,Acarospora castanea{665623},Fungi
437058,437058,Acarosporaceae (#ref),Acarosporaceae (#ref){437058},Fungi
58089,58089,Acarospora cervina,Acarospora cervina{58089},Fungi
58099,58099,Acarospora cervina f. conspersa,Acarospora cervina f. conspersa{58099},Fungi
58098,58098,Acarospora cervina f. depauperata,Acarospora cervina f. depauperata{58098},Fungi
58094,58094,Acarospora cervina f. determinata,Acarospora cervina f. determinata{58094},Fungi
667288,667288,Acarospora cervina f. larvata,Acarospora cervina f. larvata{667288},Fungi
667289,667289,Acarospora cervina f. leucosora,Acarospora cervina f. leucosora{667289},Fungi
58095,58095,Acarospora cervina f. percaena,Acarospora cervina f. percaena{58095},Fungi
667290,667290,Acarospora cervina f. pruinosa,Acarospora cervina f. pruinosa{667290},Fungi
58100,58100,Acarospora cervina f. sarcogynoides,Acarospora cervina f. sarcogynoides{58100},Fungi
58091,58091,Acarospora cervina var. cervina,Acarospora cervina var. cervina{58091},Fungi
58096,58096,Acarospora cervina var. glaucocarpa,Acarospora cervina var. glaucocarpa{58096},Fungi
665617,665617,Acarospora chalcophila,Acarospora chalcophila{665617},Fungi
